Created At,Coordinates,Tweet,Full Name,State,City,Final State,C1,C2,C3,C4,C5,C6,C7,C8
17-04-2016 14:56,,@mariaso1200 @meetthepress that's exactly how I see him as a Bully! It clearly shows how they view strong women!,"Mentor, OH",OH,Mentor,OH,-81.391672,41.640241,-81.391672,41.75771,-81.288901,41.75771,-81.288901,41.640241
17-04-2016 14:56,,@Young_NaLa98 I'm so sick of y'all bullying me . I'm bout to 🍴🍴,"Marrero, LA",LA,Marrero,LA,-90.139232,29.853716,-90.139232,29.910044,-90.08087,29.910044,-90.08087,29.853716
17-04-2016 14:57,,Yeah if you give a nigga your credit card and pin you a whole retard,"Washington, DC",DC,Washington,DC,-77.119401,38.801826,-77.119401,38.99538,-76.909396,38.99538,-76.909396,38.801826
17-04-2016 14:57,,"I'm now aware, Saudia Arabia, breed, shelter and finance terrorist, also bully American Muslims thru their Mosque, n radical Islam, Fox news","Forestbrook, SC",SC,Forestbrook,SC,-78.999178,33.695084,-78.999178,33.741432,-78.922322,33.741432,-78.922322,33.695084
17-04-2016 15:00,,You're also a moronic bully who's never been discriminated against for who you are. Your days in office are numbered https://t.co/X0mdyu6VL9,"Raleigh, NC",NC,Raleigh,NC,-78.818343,35.715805,-78.818343,35.972158,-78.497331,35.972158,-78.497331,35.715805
17-04-2016 15:03,,@SMcDonough_  is this about that retard,"Turnersville, NJ",NJ,Turnersville,NJ,-75.130194,39.698642,-75.130194,39.804669,-75.015244,39.804669,-75.015244,39.698642
17-04-2016 15:13,,Emily 😭😭😭😭 https://t.co/n9zIomRB6i,"Grayson, GA",GA,Grayson,GA,-83.976543,33.871811,-83.976543,33.907034,-83.9357,33.907034,-83.9357,33.871811
17-04-2016 15:14,"{u'type': u'Point', u'coordinates': [-98.48699646, 29.42989111]}",Been bullied or been the bully? Spread the word. Come join us Tuesday. @News4SA https://t.co/9LZOi2FNDq,"San Antonio, TX",TX,San Antonio,TX,-98.778559,29.141956,-98.778559,29.693046,-98.302744,29.693046,-98.302744,29.141956
17-04-2016 15:15,,@Eveyone who went to nct ... Just I did more of a begging type thing ...... @kelseyjarman  https://t.co/l70Qkj03yz,"Spring Hill, FL",FL,Spring Hill,FL,-82.639883,28.433671,-82.639883,28.534024,-82.428825,28.534024,-82.428825,28.433671
17-04-2016 15:16,,I have a FB page that could use an admin it's #verizon #bullying Families. #verizonstrike #StandUp2Vz https://t.co/dBd85xkgbI,"Greenfield, MA",MA,Greenfield,MA,-72.639338,42.566451,-72.639338,42.643963,-72.560588,42.643963,-72.560588,42.566451
17-04-2016 15:19,,Shall I remind you? The next book is coming soon! https://t.co/3ymduphBvE,"Kingston, NY",NY,Kingston,NY,-74.051642,41.875827,-74.051642,41.957802,-73.961854,41.957802,-73.961854,41.875827
17-04-2016 15:21,,Yess https://t.co/XK8sr7zT6L,"Delaware, USA",USA,Delaware,Delaware,-75.788756,38.45104,-75.788756,39.839007,-74.984165,39.839007,-74.984165,38.45104
17-04-2016 15:23,,@_dmonaco @KaitSilvia stop bullying me,"Ocean City, NJ",NJ,Ocean City,NJ,-74.65467,39.208917,-74.65467,39.304303,-74.55122,39.304303,-74.55122,39.208917
17-04-2016 15:26,,Please vote 4 @TheNiceBot 2 win a #Webby. Slipped to 2nd help push to 1st. @antibullychamp @DeutschInc https://t.co/Uo1a7zhozj #bullying,"West Hollywood, CA",CA,West Hollywood,CA,-118.395904,34.075963,-118.395904,34.098056,-118.343386,34.098056,-118.343386,34.075963
17-04-2016 15:32,,@marklevinshow RUMP is nothing but a bully and a FRAUD.,"South Carolina, USA",USA,South Carolina,South Carolina,-83.353955,32.04683,-83.353955,35.215449,-78.499301,35.215449,-78.499301,32.04683
17-04-2016 15:33,,@lianatauke thanks liana!! I wouldn't want to bully anyone else😘❤️,"Wichita, KS",KS,Wichita,KS,-97.534906,37.562483,-97.534906,37.80531,-97.152924,37.80531,-97.152924,37.562483
17-04-2016 15:35,,Cmon man use a better choice of words 😂 https://t.co/auA509He4U,"Columbus, OH",OH,Columbus,OH,-83.200169,39.832013,-83.200169,40.157354,-82.771375,40.157354,-82.771375,39.832013
