2016-04-15 04:53:15,,AUSTIN: send the message that Austin can't be bought and bullied by big money. Vote NO on Prop 1.,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', country=u'United States', place_type=u'admin', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-106.645646, 25.837092], [-106.645646, 36.500695], [-93.508131, 36.500695], [-93.508131, 25.837092]]]), full_name=u'Texas, USA', attributes={}, id=u'e0060cda70f5f341', name=u'Texas')",en
2016-04-15 04:53:18,,@simplicityscout Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/144Tgg0ebL,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 04:53:19,,@skystfu u look like such a hill bully,Twitter for iPhone,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/01e2c8c75b1868ca.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-72.864342, 41.248445], [-72.864342, 41.324367], [-72.731485, 41.324367], [-72.731485, 41.248445]]]), full_name=u'Branford, CT', attributes={}, id=u'01e2c8c75b1868ca', name=u'Branford')",en
2016-04-15 04:53:41,,@ebaygemseller Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/1s7FcX9sXk,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 04:53:59,,@TulsaWedShow Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/s1BtAbCryP,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 04:54:27,,@reportitnz Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/nbhD5HwqyB,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 04:54:48,,@reportitnz Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/FgyJBDpd6c,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 04:54:57,,"actually pretty happy I don't go to school, I don't get bullied at home 😌",Twitter for iPhone,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json', country=u'United States', place_type=u'admin', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-87.634643, 24.396308], [-87.634643, 31.001056], [-79.974307, 31.001056], [-79.974307, 24.396308]]]), full_name=u'Florida, USA', attributes={}, id=u'4ec01c9dbc693497', name=u'Florida')",en
2016-04-15 04:55:16,,@MTV_CHRISTOPHER jenna is uneducated and misguided but you're a fucking coward and a bully. which one's worse? hint: it's not jenna.,Twitter for iPhone,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/0071abee25a42f44.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-72.317317, 41.778651], [-72.317317, 41.858775], [-72.230633, 41.858775], [-72.230633, 41.778651]]]), full_name=u'Storrs, CT', attributes={}, id=u'0071abee25a42f44', name=u'Storrs')",en
2016-04-15 04:55:17,,@bethereorsuck Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/5ZURNHg9Wa,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
